uri,notation,label_fi,label_sv,label_en
http://zbw.eu/stw/descriptor/10000-1,,,,
http://zbw.eu/stw/descriptor/10001-6,,,,
http://zbw.eu/stw/descriptor/10002-4,,,,
http://zbw.eu/stw/descriptor/10005-5,,,,
http://zbw.eu/stw/descriptor/10006-3,,,,
http://zbw.eu/stw/descriptor/10007-1,,,,
http://zbw.eu/stw/descriptor/10008-6,,,,
http://zbw.eu/stw/descriptor/10010-5,,,,
http://zbw.eu/stw/descriptor/10011-3,,,,
http://zbw.eu/stw/descriptor/10012-1,,,,
http://zbw.eu/stw/descriptor/10013-6,,,,
http://zbw.eu/stw/descriptor/10015-2,,,,
http://zbw.eu/stw/descriptor/10016-0,,,,
http://zbw.eu/stw/descriptor/10018-3,,,,
http://zbw.eu/stw/descriptor/10019-1,,,,
http://zbw.eu/stw/descriptor/10020-2,,,,
http://zbw.eu/stw/descriptor/10021-0,,,,
http://zbw.eu/stw/descriptor/10022-5,,,,
http://zbw.eu/stw/descriptor/10024-1,,,,
http://zbw.eu/stw/descriptor/10025-6,,,,
http://zbw.eu/stw/descriptor/10027-2,,,,
http://zbw.eu/stw/descriptor/10028-0,,,,
http://zbw.eu/stw/descriptor/10029-5,,,,
http://zbw.eu/stw/descriptor/10030-6,,,,
http://zbw.eu/stw/descriptor/10031-4,,,,
http://zbw.eu/stw/descriptor/10032-2,,,,
http://zbw.eu/stw/descriptor/10034-5,,,,
http://zbw.eu/stw/descriptor/10035-3,,,,
http://zbw.eu/stw/descriptor/10036-1,,,,
http://zbw.eu/stw/descriptor/10037-6,,,,
http://zbw.eu/stw/descriptor/10038-4,,,,
http://zbw.eu/stw/descriptor/10040-3,,,,
http://zbw.eu/stw/descriptor/10041-1,,,,
http://zbw.eu/stw/descriptor/10043-4,,,,
http://zbw.eu/stw/descriptor/10045-0,,,,
http://zbw.eu/stw/descriptor/10048-1,,,,
http://zbw.eu/stw/descriptor/10049-6,,,,
http://zbw.eu/stw/descriptor/10051-5,,,,
http://zbw.eu/stw/descriptor/10052-3,,,,
http://zbw.eu/stw/descriptor/10054-6,,,,
http://zbw.eu/stw/descriptor/10055-4,,,,
http://zbw.eu/stw/descriptor/10056-2,,,,
http://zbw.eu/stw/descriptor/10057-0,,,,
http://zbw.eu/stw/descriptor/10058-5,,,,
http://zbw.eu/stw/descriptor/10060-4,,,,
http://zbw.eu/stw/descriptor/10062-0,,,,
http://zbw.eu/stw/descriptor/10064-3,,,,
http://zbw.eu/stw/descriptor/10065-1,,,,
http://zbw.eu/stw/descriptor/10068-2,,,,
http://zbw.eu/stw/descriptor/10070-1,,,,
http://zbw.eu/stw/descriptor/10072-4,,,,
http://zbw.eu/stw/descriptor/10073-2,,,,
http://zbw.eu/stw/descriptor/10075-5,,,,
http://zbw.eu/stw/descriptor/10076-3,,,,
http://zbw.eu/stw/descriptor/10077-1,,,,
http://zbw.eu/stw/descriptor/10080-5,,,,
http://zbw.eu/stw/descriptor/10081-3,,,,
http://zbw.eu/stw/descriptor/10085-2,,,,
http://zbw.eu/stw/descriptor/10087-5,,,,
http://zbw.eu/stw/descriptor/10088-3,,,,
http://zbw.eu/stw/descriptor/10089-1,,,,
http://zbw.eu/stw/descriptor/10091-0,,,,
http://zbw.eu/stw/descriptor/10092-5,,,,
http://zbw.eu/stw/descriptor/10093-3,,,,
http://zbw.eu/stw/descriptor/10094-1,,,,
http://zbw.eu/stw/descriptor/10095-6,,,,
http://zbw.eu/stw/descriptor/10097-2,,,,
http://zbw.eu/stw/descriptor/10102-0,,,,
http://zbw.eu/stw/descriptor/10103-5,,,,
http://zbw.eu/stw/descriptor/10106-6,,,,
http://zbw.eu/stw/descriptor/10109-0,,,,
http://zbw.eu/stw/descriptor/10110-1,,,,
http://zbw.eu/stw/descriptor/10112-4,,,,
http://zbw.eu/stw/descriptor/10113-2,,,,
http://zbw.eu/stw/descriptor/10114-0,,,,
http://zbw.eu/stw/descriptor/10115-5,,,,
http://zbw.eu/stw/descriptor/10120-5,,,,
http://zbw.eu/stw/descriptor/10121-3,,,,
http://zbw.eu/stw/descriptor/10122-1,,,,
http://zbw.eu/stw/descriptor/10125-2,,,,
http://zbw.eu/stw/descriptor/10126-0,,,,
http://zbw.eu/stw/descriptor/10129-1,,,,
http://zbw.eu/stw/descriptor/10135-6,,,,
http://zbw.eu/stw/descriptor/10137-2,,,,
http://zbw.eu/stw/descriptor/10138-0,,,,
http://zbw.eu/stw/descriptor/10139-5,,,,
http://zbw.eu/stw/descriptor/10140-6,,,,
http://zbw.eu/stw/descriptor/10141-4,,,,
http://zbw.eu/stw/descriptor/10142-2,,,,
http://zbw.eu/stw/descriptor/10144-5,,,,
http://zbw.eu/stw/descriptor/10145-3,,,,
http://zbw.eu/stw/descriptor/10147-6,,,,
http://zbw.eu/stw/descriptor/10148-4,,,,
http://zbw.eu/stw/descriptor/10150-3,,,,
http://zbw.eu/stw/descriptor/10151-1,,,,
http://zbw.eu/stw/descriptor/10156-5,,,,
http://zbw.eu/stw/descriptor/10159-6,,,,
http://zbw.eu/stw/descriptor/10160-0,,,,
http://zbw.eu/stw/descriptor/10161-5,,,,
http://zbw.eu/stw/descriptor/10162-3,,,,
http://zbw.eu/stw/descriptor/10164-6,,,,
http://zbw.eu/stw/descriptor/10166-2,,,,
http://zbw.eu/stw/descriptor/10169-3,,,,
http://zbw.eu/stw/descriptor/10170-4,,,,
http://zbw.eu/stw/descriptor/10171-2,,,,
http://zbw.eu/stw/descriptor/10172-0,,,,
http://zbw.eu/stw/descriptor/10173-5,,,,
http://zbw.eu/stw/descriptor/10176-6,,,,
http://zbw.eu/stw/descriptor/10177-4,,,,
http://zbw.eu/stw/descriptor/10178-2,,,,
http://zbw.eu/stw/descriptor/10179-0,,,,
http://zbw.eu/stw/descriptor/10180-1,,,,
http://zbw.eu/stw/descriptor/10181-6,,,,
http://zbw.eu/stw/descriptor/10182-4,,,,
http://zbw.eu/stw/descriptor/10185-5,,,,
http://zbw.eu/stw/descriptor/10186-3,,,,
http://zbw.eu/stw/descriptor/10187-1,,,,
http://zbw.eu/stw/descriptor/10190-5,,,,
http://zbw.eu/stw/descriptor/10192-1,,,,
http://zbw.eu/stw/descriptor/10194-4,,,,
http://zbw.eu/stw/descriptor/10196-0,,,,
http://zbw.eu/stw/descriptor/10197-5,,,,
http://zbw.eu/stw/descriptor/10198-3,,,,
http://zbw.eu/stw/descriptor/10199-1,,,,
http://zbw.eu/stw/descriptor/10201-5,,,,
http://zbw.eu/stw/descriptor/10202-3,,,,
http://zbw.eu/stw/descriptor/10204-6,,,,
http://zbw.eu/stw/descriptor/10205-4,,,,
http://zbw.eu/stw/descriptor/10206-2,,,,
http://zbw.eu/stw/descriptor/10207-0,,,,
http://zbw.eu/stw/descriptor/10208-5,,,,
http://zbw.eu/stw/descriptor/10209-3,,,,
http://zbw.eu/stw/descriptor/10210-4,,,,
http://zbw.eu/stw/descriptor/10211-2,,,,
http://zbw.eu/stw/descriptor/10213-5,,,,
http://zbw.eu/stw/descriptor/10214-3,,,,
http://zbw.eu/stw/descriptor/10215-1,,,,
http://zbw.eu/stw/descriptor/10216-6,,,,
http://zbw.eu/stw/descriptor/10217-4,,,,
http://zbw.eu/stw/descriptor/10219-0,,,,
http://zbw.eu/stw/descriptor/10222-4,,,,
http://zbw.eu/stw/descriptor/10223-2,,,,
http://zbw.eu/stw/descriptor/10224-0,,,,
http://zbw.eu/stw/descriptor/10225-5,,,,
http://zbw.eu/stw/descriptor/10227-1,,,,
http://zbw.eu/stw/descriptor/10229-4,,,,
http://zbw.eu/stw/descriptor/10236-0,,,,
http://zbw.eu/stw/descriptor/10237-5,,,,
http://zbw.eu/stw/descriptor/10239-1,,,,
http://zbw.eu/stw/descriptor/10241-0,,,,
http://zbw.eu/stw/descriptor/10242-5,,,,
http://zbw.eu/stw/descriptor/10243-3,,,,
http://zbw.eu/stw/descriptor/10246-4,,,,
http://zbw.eu/stw/descriptor/10247-2,,,,
http://zbw.eu/stw/descriptor/10248-0,,,,
http://zbw.eu/stw/descriptor/10249-5,,,,
http://zbw.eu/stw/descriptor/10250-6,,,,
http://zbw.eu/stw/descriptor/10251-4,,,,
http://zbw.eu/stw/descriptor/10252-2,,,,
http://zbw.eu/stw/descriptor/10253-0,,,,
http://zbw.eu/stw/descriptor/10255-3,,,,
http://zbw.eu/stw/descriptor/10256-1,,,,
http://zbw.eu/stw/descriptor/10261-1,,,,
http://zbw.eu/stw/descriptor/10263-4,,,,
http://zbw.eu/stw/descriptor/10265-0,,,,
http://zbw.eu/stw/descriptor/10267-3,,,,
http://zbw.eu/stw/descriptor/10268-1,,,,
http://zbw.eu/stw/descriptor/10271-5,,,,
http://zbw.eu/stw/descriptor/10272-3,,,,
http://zbw.eu/stw/descriptor/10274-6,,,,
http://zbw.eu/stw/descriptor/10276-2,,,,
http://zbw.eu/stw/descriptor/10278-5,,,,
http://zbw.eu/stw/descriptor/10282-0,,,,
http://zbw.eu/stw/descriptor/10285-1,,,,
http://zbw.eu/stw/descriptor/10286-6,,,,
http://zbw.eu/stw/descriptor/10287-4,,,,
http://zbw.eu/stw/descriptor/10291-6,,,,
http://zbw.eu/stw/descriptor/10293-2,,,,
http://zbw.eu/stw/descriptor/10294-0,,,,
http://zbw.eu/stw/descriptor/10297-1,,,,
http://zbw.eu/stw/descriptor/10298-6,,,,
http://zbw.eu/stw/descriptor/10300-3,,,,
http://zbw.eu/stw/descriptor/10301-1,,,,
http://zbw.eu/stw/descriptor/10302-6,,,,
http://zbw.eu/stw/descriptor/10304-2,,,,
http://zbw.eu/stw/descriptor/10305-0,,,,
http://zbw.eu/stw/descriptor/10307-3,,,,
http://zbw.eu/stw/descriptor/10310-0,,,,
http://zbw.eu/stw/descriptor/10312-3,,,,
http://zbw.eu/stw/descriptor/10313-1,,,,
http://zbw.eu/stw/descriptor/10314-6,,,,
http://zbw.eu/stw/descriptor/10315-4,,,,
http://zbw.eu/stw/descriptor/10320-4,,,,
http://zbw.eu/stw/descriptor/10323-5,,,,
http://zbw.eu/stw/descriptor/10324-3,,,,
http://zbw.eu/stw/descriptor/10326-6,,,,
http://zbw.eu/stw/descriptor/10327-4,,,,
http://zbw.eu/stw/descriptor/10328-2,,,,
http://zbw.eu/stw/descriptor/10329-0,,,,
http://zbw.eu/stw/descriptor/10332-4,,,,
http://zbw.eu/stw/descriptor/10334-0,,,,
http://zbw.eu/stw/descriptor/10338-6,,,,
http://zbw.eu/stw/descriptor/10339-4,,,,
http://zbw.eu/stw/descriptor/10340-5,,,,
http://zbw.eu/stw/descriptor/10342-1,,,,
http://zbw.eu/stw/descriptor/10343-6,,,,
http://zbw.eu/stw/descriptor/10344-4,,,,
http://zbw.eu/stw/descriptor/10346-0,,,,
http://zbw.eu/stw/descriptor/10347-5,,,,
http://zbw.eu/stw/descriptor/10348-3,,,,
http://zbw.eu/stw/descriptor/10349-1,,,,
http://zbw.eu/stw/descriptor/10350-2,,,,
http://zbw.eu/stw/descriptor/10353-3,,,,
http://zbw.eu/stw/descriptor/10361-4,,,,
http://zbw.eu/stw/descriptor/10374-2,,,,
http://zbw.eu/stw/descriptor/10376-5,,,,
http://zbw.eu/stw/descriptor/10377-3,,,,
http://zbw.eu/stw/descriptor/10380-0,,,,
http://zbw.eu/stw/descriptor/10381-5,,,,
http://zbw.eu/stw/descriptor/10382-3,,,,
http://zbw.eu/stw/descriptor/10383-1,,,,
http://zbw.eu/stw/descriptor/10387-0,,,,
http://zbw.eu/stw/descriptor/10395-1,,,,
http://zbw.eu/stw/descriptor/10397-4,,,,
http://zbw.eu/stw/descriptor/10398-2,,,,
http://zbw.eu/stw/descriptor/10401-4,,,,
http://zbw.eu/stw/descriptor/10406-1,,,,
http://zbw.eu/stw/descriptor/10410-3,,,,
http://zbw.eu/stw/descriptor/10411-1,,,,
http://zbw.eu/stw/descriptor/10412-6,,,,
http://zbw.eu/stw/descriptor/10413-4,,,,
http://zbw.eu/stw/descriptor/10414-2,,,,
http://zbw.eu/stw/descriptor/10415-0,,,,
http://zbw.eu/stw/descriptor/10418-1,,,,
http://zbw.eu/stw/descriptor/10421-5,,,,
http://zbw.eu/stw/descriptor/10424-6,,,,
http://zbw.eu/stw/descriptor/10426-2,,,,
http://zbw.eu/stw/descriptor/10427-0,,,,
http://zbw.eu/stw/descriptor/10428-5,,,,
http://zbw.eu/stw/descriptor/10432-0,,,,
http://zbw.eu/stw/descriptor/10433-5,,,,
http://zbw.eu/stw/descriptor/10434-3,,,,
http://zbw.eu/stw/descriptor/10436-6,,,,
http://zbw.eu/stw/descriptor/10437-4,,,,
http://zbw.eu/stw/descriptor/10438-2,,,,
http://zbw.eu/stw/descriptor/10439-0,,,,
http://zbw.eu/stw/descriptor/10440-1,,,,
http://zbw.eu/stw/descriptor/10450-5,,,,
http://zbw.eu/stw/descriptor/10455-2,,,,
http://zbw.eu/stw/descriptor/10458-3,,,,
http://zbw.eu/stw/descriptor/10459-1,,,,
http://zbw.eu/stw/descriptor/10460-2,,,,
http://zbw.eu/stw/descriptor/10462-5,,,,
http://zbw.eu/stw/descriptor/10463-3,,,,
http://zbw.eu/stw/descriptor/10464-1,,,,
http://zbw.eu/stw/descriptor/10465-6,,,,
http://zbw.eu/stw/descriptor/10466-4,,,,
http://zbw.eu/stw/descriptor/10470-6,,,,
http://zbw.eu/stw/descriptor/10471-4,,,,
http://zbw.eu/stw/descriptor/10472-2,,,,
http://zbw.eu/stw/descriptor/10473-0,,,,
http://zbw.eu/stw/descriptor/10475-3,,,,
http://zbw.eu/stw/descriptor/10478-4,,,,
http://zbw.eu/stw/descriptor/10481-1,,,,
http://zbw.eu/stw/descriptor/10486-5,,,,
http://zbw.eu/stw/descriptor/10487-3,,,,
http://zbw.eu/stw/descriptor/10488-1,,,,
http://zbw.eu/stw/descriptor/10489-6,,,,
http://zbw.eu/stw/descriptor/10490-0,,,,
http://zbw.eu/stw/descriptor/10491-5,,,,
http://zbw.eu/stw/descriptor/10492-3,,,,
http://zbw.eu/stw/descriptor/10494-6,,,,
http://zbw.eu/stw/descriptor/10495-4,,,,
http://zbw.eu/stw/descriptor/10497-0,,,,
http://zbw.eu/stw/descriptor/10498-5,,,,
http://zbw.eu/stw/descriptor/10499-3,,,,
http://zbw.eu/stw/descriptor/10500-2,,,,
http://zbw.eu/stw/descriptor/10501-0,,,,
http://zbw.eu/stw/descriptor/10503-3,,,,
http://zbw.eu/stw/descriptor/10504-1,,,,
http://zbw.eu/stw/descriptor/10505-6,,,,
http://zbw.eu/stw/descriptor/10506-4,,,,
http://zbw.eu/stw/descriptor/10508-0,,,,
http://zbw.eu/stw/descriptor/10510-6,,,,
http://zbw.eu/stw/descriptor/10511-4,,,,
http://zbw.eu/stw/descriptor/10512-2,,,,
http://zbw.eu/stw/descriptor/10513-0,,,,
http://zbw.eu/stw/descriptor/10514-5,,,,
http://zbw.eu/stw/descriptor/10515-3,,,,
http://zbw.eu/stw/descriptor/10517-6,,,,
http://zbw.eu/stw/descriptor/10521-1,,,,
http://zbw.eu/stw/descriptor/10522-6,,,,
http://zbw.eu/stw/descriptor/10523-4,,,,
http://zbw.eu/stw/descriptor/10524-2,,,,
http://zbw.eu/stw/descriptor/10525-0,,,,
http://zbw.eu/stw/descriptor/10527-3,,,,
http://zbw.eu/stw/descriptor/10533-1,,,,
http://zbw.eu/stw/descriptor/10537-0,,,,
http://zbw.eu/stw/descriptor/10541-2,,,,
http://zbw.eu/stw/descriptor/10546-6,,,,
http://zbw.eu/stw/descriptor/10548-2,,,,
http://zbw.eu/stw/descriptor/10550-1,,,,
http://zbw.eu/stw/descriptor/10552-4,,,,
http://zbw.eu/stw/descriptor/10555-5,,,,
http://zbw.eu/stw/descriptor/10556-3,,,,
http://zbw.eu/stw/descriptor/10558-6,,,,
http://zbw.eu/stw/descriptor/10560-5,,,,
http://zbw.eu/stw/descriptor/10561-3,,,,
http://zbw.eu/stw/descriptor/10562-1,,,,
http://zbw.eu/stw/descriptor/10564-4,,,,
http://zbw.eu/stw/descriptor/10565-2,,,,
http://zbw.eu/stw/descriptor/10566-0,,,,
http://zbw.eu/stw/descriptor/10567-5,,,,
http://zbw.eu/stw/descriptor/10568-3,,,,
http://zbw.eu/stw/descriptor/10570-2,,,,
http://zbw.eu/stw/descriptor/10572-5,,,,
http://zbw.eu/stw/descriptor/10574-1,,,,
http://zbw.eu/stw/descriptor/10575-6,,,,
http://zbw.eu/stw/descriptor/10576-4,,,,
http://zbw.eu/stw/descriptor/10581-4,,,,
http://zbw.eu/stw/descriptor/10583-0,,,,
http://zbw.eu/stw/descriptor/10586-1,,,,
http://zbw.eu/stw/descriptor/10587-6,,,,
http://zbw.eu/stw/descriptor/10590-3,,,,
http://zbw.eu/stw/descriptor/10593-4,,,,
http://zbw.eu/stw/descriptor/10597-3,,,,
http://zbw.eu/stw/descriptor/10598-1,,,,
http://zbw.eu/stw/descriptor/10602-1,,,,
http://zbw.eu/stw/descriptor/10603-6,,,,
http://zbw.eu/stw/descriptor/10604-4,,,,
http://zbw.eu/stw/descriptor/10605-2,,,,
http://zbw.eu/stw/descriptor/10606-0,,,,
http://zbw.eu/stw/descriptor/10608-3,,,,
http://zbw.eu/stw/descriptor/10610-2,,,,
http://zbw.eu/stw/descriptor/10612-5,,,,
http://zbw.eu/stw/descriptor/10614-1,,,,
http://zbw.eu/stw/descriptor/10615-6,,,,
http://zbw.eu/stw/descriptor/10616-4,,,,
http://zbw.eu/stw/descriptor/10617-2,,,,
http://zbw.eu/stw/descriptor/10618-0,,,,
http://zbw.eu/stw/descriptor/10619-5,,,,
http://zbw.eu/stw/descriptor/10621-4,,,,
http://zbw.eu/stw/descriptor/10622-2,,,,
http://zbw.eu/stw/descriptor/10623-0,,,,
http://zbw.eu/stw/descriptor/10625-3,,,,
http://zbw.eu/stw/descriptor/10626-1,,,,
http://zbw.eu/stw/descriptor/10628-4,,,,
http://zbw.eu/stw/descriptor/10629-2,,,,
http://zbw.eu/stw/descriptor/10631-1,,,,
http://zbw.eu/stw/descriptor/10635-0,,,,
http://zbw.eu/stw/descriptor/10637-3,,,,
http://zbw.eu/stw/descriptor/10638-1,,,,
http://zbw.eu/stw/descriptor/10641-5,,,,
http://zbw.eu/stw/descriptor/10642-3,,,,
http://zbw.eu/stw/descriptor/10644-6,,,,
http://zbw.eu/stw/descriptor/10647-0,,,,
http://zbw.eu/stw/descriptor/10649-3,,,,
http://zbw.eu/stw/descriptor/10652-0,,,,
http://zbw.eu/stw/descriptor/10653-5,,,,
http://zbw.eu/stw/descriptor/10656-6,,,,
http://zbw.eu/stw/descriptor/10658-2,,,,
http://zbw.eu/stw/descriptor/10659-0,,,,
http://zbw.eu/stw/descriptor/10661-6,,,,
http://zbw.eu/stw/descriptor/10667-1,,,,
http://zbw.eu/stw/descriptor/10668-6,,,,
http://zbw.eu/stw/descriptor/10671-3,,,,
http://zbw.eu/stw/descriptor/10673-6,,,,
http://zbw.eu/stw/descriptor/10675-2,,,,
http://zbw.eu/stw/descriptor/10676-0,,,,
http://zbw.eu/stw/descriptor/10678-3,,,,
http://zbw.eu/stw/descriptor/10682-5,,,,
http://zbw.eu/stw/descriptor/10683-3,,,,
http://zbw.eu/stw/descriptor/10684-1,,,,
http://zbw.eu/stw/descriptor/10685-6,,,,
http://zbw.eu/stw/descriptor/10687-2,,,,
http://zbw.eu/stw/descriptor/10690-6,,,,
http://zbw.eu/stw/descriptor/10691-4,,,,
http://zbw.eu/stw/descriptor/10692-2,,,,
http://zbw.eu/stw/descriptor/10696-1,,,,
http://zbw.eu/stw/descriptor/10698-4,,,,
http://zbw.eu/stw/descriptor/10699-2,,,,
http://zbw.eu/stw/descriptor/10704-0,,,,
http://zbw.eu/stw/descriptor/10706-3,,,,
http://zbw.eu/stw/descriptor/10710-5,,,,
http://zbw.eu/stw/descriptor/10713-6,,,,
http://zbw.eu/stw/descriptor/10714-4,,,,
http://zbw.eu/stw/descriptor/10717-5,,,,
http://zbw.eu/stw/descriptor/10718-3,,,,
http://zbw.eu/stw/descriptor/10719-1,,,,
http://zbw.eu/stw/descriptor/10722-5,,,,
http://zbw.eu/stw/descriptor/10725-6,,,,
http://zbw.eu/stw/descriptor/10728-0,,,,
http://zbw.eu/stw/descriptor/10730-6,,,,
http://zbw.eu/stw/descriptor/10733-0,,,,
http://zbw.eu/stw/descriptor/10734-5,,,,
http://zbw.eu/stw/descriptor/10735-3,,,,
http://zbw.eu/stw/descriptor/10736-1,,,,
http://zbw.eu/stw/descriptor/10738-4,,,,
http://zbw.eu/stw/descriptor/10746-5,,,,
http://zbw.eu/stw/descriptor/10748-1,,,,
http://zbw.eu/stw/descriptor/10750-0,,,,
http://zbw.eu/stw/descriptor/10752-3,,,,
http://zbw.eu/stw/descriptor/10753-1,,,,
http://zbw.eu/stw/descriptor/10754-6,,,,
http://zbw.eu/stw/descriptor/10757-0,,,,
http://zbw.eu/stw/descriptor/10758-5,,,,
http://zbw.eu/stw/descriptor/10761-2,,,,
http://zbw.eu/stw/descriptor/10763-5,,,,
http://zbw.eu/stw/descriptor/10764-3,,,,
http://zbw.eu/stw/descriptor/10768-2,,,,
http://zbw.eu/stw/descriptor/10770-1,,,,
http://zbw.eu/stw/descriptor/10771-6,,,,
http://zbw.eu/stw/descriptor/10772-4,,,,
http://zbw.eu/stw/descriptor/10773-2,,,,
http://zbw.eu/stw/descriptor/10774-0,,,,
http://zbw.eu/stw/descriptor/10776-3,,,,
http://zbw.eu/stw/descriptor/10779-4,,,,
http://zbw.eu/stw/descriptor/10781-3,,,,
http://zbw.eu/stw/descriptor/10784-4,,,,
http://zbw.eu/stw/descriptor/10785-2,,,,
http://zbw.eu/stw/descriptor/10786-0,,,,
http://zbw.eu/stw/descriptor/10787-5,,,,
http://zbw.eu/stw/descriptor/10789-1,,,,
http://zbw.eu/stw/descriptor/10791-0,,,,
http://zbw.eu/stw/descriptor/10797-2,,,,
http://zbw.eu/stw/descriptor/10798-0,,,,
http://zbw.eu/stw/descriptor/10801-2,,,,
http://zbw.eu/stw/descriptor/10803-5,,,,
http://zbw.eu/stw/descriptor/10804-3,,,,
http://zbw.eu/stw/descriptor/10805-1,,,,
http://zbw.eu/stw/descriptor/10806-6,,,,
http://zbw.eu/stw/descriptor/10807-4,,,,
http://zbw.eu/stw/descriptor/10808-2,,,,
http://zbw.eu/stw/descriptor/10811-6,,,,
http://zbw.eu/stw/descriptor/10812-4,,,,
http://zbw.eu/stw/descriptor/10813-2,,,,
http://zbw.eu/stw/descriptor/10814-0,,,,
http://zbw.eu/stw/descriptor/10815-5,,,,
http://zbw.eu/stw/descriptor/10816-3,,,,
http://zbw.eu/stw/descriptor/10821-3,,,,
http://zbw.eu/stw/descriptor/10822-1,,,,
http://zbw.eu/stw/descriptor/10823-6,,,,
http://zbw.eu/stw/descriptor/10827-5,,,,
http://zbw.eu/stw/descriptor/10828-3,,,,
http://zbw.eu/stw/descriptor/10829-1,,,,
http://zbw.eu/stw/descriptor/10830-2,,,,
http://zbw.eu/stw/descriptor/10831-0,,,,
http://zbw.eu/stw/descriptor/10833-3,,,,
http://zbw.eu/stw/descriptor/10834-1,,,,
http://zbw.eu/stw/descriptor/10835-6,,,,
http://zbw.eu/stw/descriptor/10836-4,,,,
http://zbw.eu/stw/descriptor/10838-0,,,,
http://zbw.eu/stw/descriptor/10842-2,,,,
http://zbw.eu/stw/descriptor/10843-0,,,,
http://zbw.eu/stw/descriptor/10845-3,,,,
http://zbw.eu/stw/descriptor/10850-3,,,,
http://zbw.eu/stw/descriptor/10851-1,,,,
http://zbw.eu/stw/descriptor/10852-6,,,,
http://zbw.eu/stw/descriptor/10854-2,,,,
http://zbw.eu/stw/descriptor/10858-1,,,,
http://zbw.eu/stw/descriptor/10865-4,,,,
http://zbw.eu/stw/descriptor/10866-2,,,,
http://zbw.eu/stw/descriptor/10872-0,,,,
http://zbw.eu/stw/descriptor/10876-6,,,,
http://zbw.eu/stw/descriptor/10877-4,,,,
http://zbw.eu/stw/descriptor/10880-1,,,,
http://zbw.eu/stw/descriptor/10882-4,,,,
http://zbw.eu/stw/descriptor/10884-0,,,,
http://zbw.eu/stw/descriptor/10891-3,,,,
http://zbw.eu/stw/descriptor/10894-4,,,,
http://zbw.eu/stw/descriptor/10895-2,,,,
http://zbw.eu/stw/descriptor/10897-5,,,,
http://zbw.eu/stw/descriptor/10898-3,,,,
http://zbw.eu/stw/descriptor/10899-1,,,,
http://zbw.eu/stw/descriptor/10901-5,,,,
http://zbw.eu/stw/descriptor/10902-3,,,,
http://zbw.eu/stw/descriptor/10904-6,,,,
http://zbw.eu/stw/descriptor/10905-4,,,,
http://zbw.eu/stw/descriptor/10907-0,,,,
http://zbw.eu/stw/descriptor/10908-5,,,,
http://zbw.eu/stw/descriptor/10909-3,,,,
http://zbw.eu/stw/descriptor/10910-4,,,,
http://zbw.eu/stw/descriptor/10912-0,,,,
http://zbw.eu/stw/descriptor/10913-5,,,,
http://zbw.eu/stw/descriptor/10923-2,,,,
http://zbw.eu/stw/descriptor/10928-6,,,,
http://zbw.eu/stw/descriptor/10930-5,,,,
http://zbw.eu/stw/descriptor/10931-3,,,,
http://zbw.eu/stw/descriptor/10940-2,,,,
http://zbw.eu/stw/descriptor/10942-5,,,,
http://zbw.eu/stw/descriptor/10944-1,,,,
http://zbw.eu/stw/descriptor/10945-6,,,,
http://zbw.eu/stw/descriptor/10947-2,,,,
http://zbw.eu/stw/descriptor/10948-0,,,,
http://zbw.eu/stw/descriptor/10949-5,,,,
http://zbw.eu/stw/descriptor/10950-6,,,,
http://zbw.eu/stw/descriptor/10951-4,,,,
http://zbw.eu/stw/descriptor/10956-1,,,,
http://zbw.eu/stw/descriptor/10957-6,,,,
http://zbw.eu/stw/descriptor/10961-1,,,,
http://zbw.eu/stw/descriptor/10962-6,,,,
http://zbw.eu/stw/descriptor/10963-4,,,,
http://zbw.eu/stw/descriptor/10964-2,,,,
http://zbw.eu/stw/descriptor/10966-5,,,,
http://zbw.eu/stw/descriptor/10968-1,,,,
http://zbw.eu/stw/descriptor/10973-1,,,,
http://zbw.eu/stw/descriptor/10975-4,,,,
http://zbw.eu/stw/descriptor/10976-2,,,,
http://zbw.eu/stw/descriptor/10978-5,,,,
http://zbw.eu/stw/descriptor/10979-3,,,,
http://zbw.eu/stw/descriptor/10980-4,,,,
http://zbw.eu/stw/descriptor/10981-2,,,,
http://zbw.eu/stw/descriptor/10984-3,,,,
http://zbw.eu/stw/descriptor/10985-1,,,,
http://zbw.eu/stw/descriptor/10986-6,,,,
http://zbw.eu/stw/descriptor/10987-4,,,,
http://zbw.eu/stw/descriptor/10991-6,,,,
http://zbw.eu/stw/descriptor/10993-2,,,,
http://zbw.eu/stw/descriptor/10994-0,,,,
http://zbw.eu/stw/descriptor/10996-3,,,,
http://zbw.eu/stw/descriptor/11004-2,,,,
http://zbw.eu/stw/descriptor/11030-1,,,,
http://zbw.eu/stw/descriptor/11033-2,,,,
http://zbw.eu/stw/descriptor/11034-0,,,,
http://zbw.eu/stw/descriptor/11036-3,,,,
http://zbw.eu/stw/descriptor/11038-6,,,,
http://zbw.eu/stw/descriptor/11039-4,,,,
http://zbw.eu/stw/descriptor/11042-1,,,,
http://zbw.eu/stw/descriptor/11043-6,,,,
http://zbw.eu/stw/descriptor/11046-0,,,,
http://zbw.eu/stw/descriptor/11047-5,,,,
http://zbw.eu/stw/descriptor/11048-3,,,,
http://zbw.eu/stw/descriptor/11049-1,,,,
http://zbw.eu/stw/descriptor/11051-0,,,,
http://zbw.eu/stw/descriptor/11052-5,,,,
http://zbw.eu/stw/descriptor/11054-1,,,,
http://zbw.eu/stw/descriptor/11055-6,,,,
